state,year,stateid,vio,mur,rap,aga,bur,auto,shall,density,rpcpi,rpcui,rpcim,pbm1019,pbm2029,pwm1019,pwm2029
Michigan,2013,26,452.2,6.3,45.5,275.3,568.3,243.3,1,177.0519409,15822.84766,317.7870178,516.8644409,1.313361168,1.005414009,5.568940163,5.026405811
Michigan,2014,26,427.3,5.4,40.9,277.7,445.9,213.5,1,177.719696,16007.64355,328.9357605,515.1431274,1.320824862,1.001827121,5.574171543,5.024194241
Minnesota,1977,27,193.836478,2.666666667,19.47169811,85.83647799,1134.666667,343.0691824,0,50.31421661,12438.94434,90.75907898,122.1122131,0.129951805,0.133896589,9.629750252,8.56098938
Minnesota,1978,27,189.6457086,2.020958084,19.88522954,82.63473054,1093.737525,324.6506986,0,50.64184189,12914.11035,55.21472549,113.496933,0.130795062,0.140733302,9.328001022,8.703365326
Minnesota,1979,27,221.0098522,2.290640394,21.45320197,104.8029557,1112.881773,329.2118227,0,51.08295059,12826.44629,55.09642029,112.9476547,0.131444156,0.146574587,9.044882774,8.844522476
Minnesota,1980,27,227.7632297,2.610043497,23.19491485,102.8504876,1245.97567,295.8705911,0,51.2391243,12413.83496,93.44660187,132.2815552,0.135535702,0.156824037,8.764431,8.966693878
Minnesota,1981,27,228.4596577,2.078239609,25.8190709,96.2591687,1277.579462,251.8337408,0,51.68864059,12385.03809,81.40814209,139.713974,0.142788768,0.167012513,8.442316055,9.00724411
Minnesota,1982,27,219.2596177,2.298572466,22.69537866,92.93491411,1182.071135,237.5514154,0,51.9365654,12450.77734,124.3523331,130.5699463,0.148689151,0.176572904,8.098947525,8.957704544
Minnesota,1983,27,190.8542471,1.665057915,22.36969112,87.23455598,1075.555019,209.0492278,0,52.06235123,12699.79883,116.4658661,141.5662689,0.153811038,0.185756415,7.73481226,8.910344124
Minnesota,1984,27,211.484863,1.77799135,25.25228256,113.3349351,990.917828,206.6314272,0,52.26663208,13715.11035,69.29740143,142.4446564,0.158068061,0.194506437,7.397017002,8.825786591
Minnesota,1985,27,256.4035297,2.098735989,29.62079657,138.8743143,1017.481517,261.8650131,0,52.60097122,13961.89551,77.13754272,146.8401489,0.164543808,0.203068808,7.139193535,8.684351921
Minnesota,1986,27,284.551495,2.491694352,31.75130517,148.2914096,1004.247746,288.1347888,0,52.86383057,14425.18262,78.46715546,150.5474396,0.170597821,0.210120201,6.917915344,8.494339943
Minnesota,1987,27,285.3980217,2.637776731,33.89072068,146.3259538,1068.864814,301.4130947,0,53.24000549,14733.27441,70.42253876,145.2464752,0.178907901,0.213759169,6.782562256,8.221758842
Minnesota,1988,27,290.0603809,2.87970274,31.0496981,161.4026939,909.591268,339.270785,0,54.00721741,14666.94824,61.70752335,147.9290009,0.188447058,0.21726343,6.709562302,7.957767487
Minnesota,1989,27,288.2839421,2.549965541,31.31173903,159.5910866,896.8986906,379.8989203,0,54.53382874,15116.12891,60.48387146,145.9677429,0.199490607,0.218969405,6.656056404,7.671813011
Minnesota,1990,27,306.0959306,2.6742252,33.98780233,176.7045729,907.2023285,365.5688706,0,54.95927429,15080.33691,59.67865372,150.7268524,0.210836649,0.218267202,6.651268959,7.393209457
Minnesota,1991,27,316.0198556,2.955776173,39.75631769,175.2707581,853.6101083,363.4025271,0,55.60943985,14779.00195,69.01615143,157.8560944,0.212787151,0.220827937,6.672224522,7.109611511
Minnesota,1992,27,338.0357143,3.348214286,41.07142857,184.1071429,889.7098214,355.15625,0,56.16301727,15186.03027,81.25445557,165.3599396,0.222453162,0.229296505,6.78677845,6.776737213
Minnesota,1993,27,353.9074607,3.431481072,61.89949081,175.846801,844.5206996,342.5503653,0,56.79361725,14948.78906,69.89619446,166.7820129,0.233119816,0.231792897,6.910529137,6.469567299
Minnesota,1994,27,359.0321874,3.218743157,59.66717758,178.5636085,791.7013357,314.3201226,0,57.35027313,15521.59277,55.33063507,170.7152557,0.246165812,0.236047611,7.013053894,6.197027206
Minnesota,1995,27,356.0954447,3.947939262,56.2472885,172.2125813,797.3101952,341.4533623,0,57.8453598,15842.51953,51.83726883,164.0419922,0.259757757,0.236741513,7.107239246,6.013403893
Minnesota,1996,27,338.814942,3.585229712,49.95706312,169.6650923,762.451696,384.7788751,0,58.37638092,16488.8457,51.62524033,165.7106476,0.273036927,0.238934204,7.193543911,5.88998127
Minnesota,1997,27,337.7507469,2.752880922,52.19803671,168.1391379,752.5608195,381.3273581,0,58.87882614,16881.61914,47.97507858,152.0249176,0.28655684,0.244681537,7.253090382,5.800765514
Minnesota,1998,27,310.1798942,2.560846561,49.9047619,165.2063492,687.5343915,325.2063492,0,59.36471558,17958.89648,43.55828094,142.3312836,0.306659758,0.254188657,7.292742729,5.743449211
Minnesota,1999,27,274.0022632,2.805984201,42.67608807,146.4975035,580.1686438,277.9808975,0,59.98138428,18344.53711,43.81752777,150.6602631,0.32245785,0.271698833,7.301171303,5.714491844
Minnesota,2000,27,280.7817657,3.069430726,45.533277,156.7035859,530.8692242,273.0370432,0,61.79658508,18930.89453,47.03832626,147.5028992,0.361856401,0.341549993,6.839395046,5.827896595
Minnesota,2001,27,263.7156726,2.387384179,44.85874811,141.0763491,511.5020759,301.5527025,0,62.59001541,18830.03906,75.09881592,152.4562378,0.390423357,0.353255481,6.794799805,5.762608051
Minnesota,2002,27,267.2349954,2.228948428,45.23571229,141.4188172,557.913752,275.4741441,0,63.04396439,18938.85547,115.0639267,158.9772034,0.408951283,0.365515798,6.696460724,5.811711311
Minnesota,2003,27,262.9452554,2.507813716,41.30981333,141.9975467,546.9403488,271.4955179,0.597260296,63.47904968,19158.69531,110.8695679,168.4782562,0.430052251,0.378405601,6.585856438,5.889576912
Minnesota,2004,27,269.8101812,2.217187876,41.65566248,146.0793251,550.3335004,265.2384576,1,63.90790176,19596.08203,75.70143127,166.2255096,0.444109172,0.391040146,6.47489357,5.935083389
Minnesota,2005,27,297.3235033,2.243141303,44.04359184,158.8924266,579.6277127,278.5591387,1,64.30841827,19401.94531,65.0281601,172.0430145,0.453219175,0.404172361,6.339501858,5.980626106
Minnesota,2006,27,310.4642236,2.438504686,31.8360334,170.8888601,586.5184365,256.952593,1,64.86057281,19775.29688,64.48412323,177.579361,0.467158765,0.420872837,6.210372448,5.998464584
Minnesota,2007,27,289.6325069,2.231790275,36.03571711,159.5922442,571.7423414,243.3420982,1,65.40884399,20083.72656,69.45046997,222.3379669,0.476551414,0.437048435,6.072568893,5.984575748
Minnesota,2008,27,265.3631633,2.107121054,34.57594093,148.6286569,508.735645,195.2918104,1,65.90896606,20188.29297,91.03449249,260.5630188,0.484141648,0.450179517,5.943776131,5.973964691
Minnesota,2009,27,244.4640495,1.405184066,33.97127424,140.3664948,485.7379514,162.2797706,1,66.33837128,19087.61719,228.3988342,272.2141113,0.489547551,0.458740175,5.818087578,5.892332077
Minnesota,2010,27,235.6581802,1.807685601,33.85644491,136.197812,459.7358745,161.693711,1,66.60984802,19503.24609,222.4199219,309.5534973,0.492408931,0.463128716,5.722780704,5.820783615
Minnesota,2011,27,230.5,1.4,39.5,126.2,480.3,152.4,1,67.29769897,19731.33203,229.5083771,320.6893616,0.4975366,0.469820023,5.721117973,5.816511154
Minnesota,2012,27,230.9,1.8,30.4,134,471.7,157.2,1,68.25481415,19925.36914,248.3906555,343.3369446,0.496330708,0.477042586,5.730233192,5.819746971
Minnesota,2013,27,234.4,2.1,26.8,127.4,418.9,146.9,1,68.75080109,20174.68555,265.6185608,361.2149353,0.501858652,0.472431064,5.735398769,5.826594353
Minnesota,2014,27,229.1,1.6,26.6,123.3,380.7,153.3,1,68.88083649,20128.57422,274.7958984,375.1964111,0.503840804,0.475848943,5.733541965,5.833807945
Mississippi,1977,28,288.6563416,14.31561323,19.58978652,189.0749267,915.5713688,144.4118878,0,51.99596024,8635.313477,39.60396194,206.2706299,4.402492046,2.675915241,5.992624283,5.492950439
Mississippi,1978,28,321.1730449,12.56239601,21.83860233,216.5557404,846.2978369,151.8302829,0,52.60098267,8846.625977,30.67484665,197.8527679,4.278531075,2.734580994,5.869911194,5.510241508
Mississippi,1979,28,323.6076475,12.55195345,21.73732336,218.5785536,973.7323358,166.7913549,0,53.00805664,8940.771484,33.05784988,225.8953094,4.157244205,2.787925243,5.75086832,5.508937836
Mississippi,1980,28,341.948269,14.5331996,24.64671384,221.7407906,1179.060566,178.3800937,0,53.36603546,8501.213867,55.82524109,240.2912598,4.069871426,2.858664036,5.621330261,5.523034573
Mississippi,1981,28,304.5849802,12.60869565,26.00790514,184.5849802,1170.513834,181.3438735,0,53.75555038,8627.0625,50.60506058,239.8239899,4.030578613,2.897473097,5.497943878,5.586363316
Mississippi,1982,28,294.5903567,14.03371227,26.46021168,181.0662485,1183.849471,153.5868287,0,54.13115692,8529.533203,78.75647736,223.834198,3.974326849,2.934808254,5.354863167,5.621606827
Mississippi,1983,28,280.4406649,11.20989563,23.81136451,181.6389641,1023.540781,142.1337457,0,54.36277771,8604.417969,87.34939575,236.9477844,3.915587902,2.947147608,5.224639416,5.628536224
Mississippi,1984,28,281.9861432,9.699769053,27.52117013,184.2571209,980.1385681,144.4572748,0,54.58156204,9025.024414,51.01058578,230.0288696,3.864409924,2.955588818,5.08889389,5.604086876
Mississippi,1985,28,270.9146575,10.56257176,26.71259089,171.0677382,1021.852277,155.9510142,0,54.79436111,9160.780273,46.46840286,228.6245422,3.815460205,2.919436932,5.010776043,5.515393257
Mississippi,1986,28,274.1333333,11.23809524,25.82857143,172.4190476,1075.885714,150.0952381,0,54.91069794,9282.84668,50.18247986,235.4014587,3.766453505,2.882510662,4.950403214,5.43598175
Mississippi,1987,28,269.752381,10.24761905,29.21904762,173.2952381,1201.409524,160.4571429,0,54.80373764,9506.162109,40.49295807,239.436615,3.753997803,2.813045502,4.900935173,5.294128418
Mississippi,1988,28,325.237914,8.564902931,36.20098972,203.2736962,1280.966882,166.3875143,0,54.63027954,9776.838867,32.12172318,256.9737854,3.749162436,2.729577065,4.861680031,5.118581772
Mississippi,1989,28,311.1789393,9.652804273,38.80198398,184.395269,1145.288058,179.1682564,0,54.50149155,10079.83887,33.06451797,268.5484009,3.750760555,2.646683693,4.809775829,4.95773983
Mississippi,1990,28,340.3523062,12.16376705,44.06936689,197.9623941,1251.196946,207.5612774,0.504109561,54.89814377,10035.95996,34.42999268,275.4399414,3.719059467,2.619706631,4.681065559,4.873738289
Mississippi,1991,28,389.0817901,12.80864198,46.25771605,213.6959877,1331.944444,286.2654321,1,55.23397446,10094.71387,42.58443451,281.2041016,3.731586933,2.646503687,4.585544586,4.806713581
Mississippi,1992,28,411.7444529,12.24177506,44.60596787,230.4131599,1282.823259,336.5340474,1,55.63818359,10442.62305,61.29722214,322.8795471,3.742711544,2.659343481,4.550238609,4.705859184
Mississippi,1993,28,433.8630344,13.50737798,42.56526674,238.4411653,1285.849414,335.0737798,1,56.17919922,10675.43262,47.05882263,323.8754272,3.748671055,2.695807457,4.540794373,4.609660149
Mississippi,1994,28,493.7055077,15.32409142,45.41026602,270.5133009,1292.356688,405.020607,1,56.77339554,11141.7002,29.68960953,321.8623352,3.744091511,2.695676804,4.532880306,4.502581596
Mississippi,1995,28,502.7808676,12.90322581,39.08045977,319.9110122,1131.071561,360.5116796,1,57.35612488,11270.34082,30.18372726,326.1154785,3.736340523,2.696942329,4.512655735,4.441598415
Mississippi,1996,28,488.2547865,11.08247423,36.11929308,306.8114875,1132.36377,350.7731959,1,57.76404572,11522.62598,33.77947617,326.9598389,3.729771137,2.718931198,4.484035492,4.375729561
Mississippi,1997,28,468.9857195,13.10875137,38.9967045,279.8974735,1187.440498,341.5598682,1,58.23088074,11763.24023,28.66043663,320.2492065,3.688302279,2.730920792,4.452589512,4.333182335
Mississippi,1998,28,410.6831395,11.44622093,37.28197674,238.6264535,1144.549419,338.7354651,1,58.64672852,12237.42285,25.7668705,309.8159485,3.637434006,2.74165082,4.403389931,4.29558754
Mississippi,1999,28,349.3077235,7.693366259,41.75366853,188.2165802,1051.390603,488.7635316,1,59.01515198,12337.93555,24.60984421,297.7190857,3.590815544,2.761340618,4.350399971,4.216976166
Mississippi,2000,28,360.9221214,8.964170737,35.82152934,221.1162115,946.2648937,244.9503596,1,60.64673615,12517.42188,26.13240433,295.0057983,3.558866501,2.676189423,4.390080452,4.245498657
Mississippi,2001,28,349.8928047,9.861060456,40.10863951,184.7375262,1042.789659,331.2547011,1,60.82240295,12882.55176,37.8317337,304.3478394,3.541718006,2.711467266,4.326752663,4.201796532
Mississippi,2002,28,343.8757638,9.209089232,39.3130438,178.2865722,1032.290067,332.1899877,1,60.94364166,12857.69824,52.80711365,332.9627686,3.507071972,2.733428478,4.279911041,4.159050941
Mississippi,2003,28,323.8749543,9.262490659,37.43156338,172.5529159,1025.604022,312.0800224,1,61.14896393,13027.17383,51.08695602,351.6304321,3.497318268,2.749526501,4.234476566,4.132360935
Mississippi,2004,28,295.3700537,7.825513795,40.02388333,161.2331631,953.5750532,271.6177233,1,61.59021759,13299.09961,34.93912125,359.9788208,3.477558136,2.756411552,4.189047337,4.115561962
Mississippi,2005,28,279.5602951,7.357754661,39.4361897,150.0775659,923.7076482,257.5901772,1,61.95121002,13699.43652,40.45058823,461.8535461,3.450480461,2.762304783,4.123102188,4.094092369
Mississippi,2006,28,311.8321686,7.936671545,35.69784301,156.2253053,931.6827805,286.201186,1,61.93063736,13847.71777,31.74603081,375.9920654,3.451316833,2.773583889,4.074660778,4.070874214
Mississippi,2007,28,291.2855863,6.920687889,35.39143856,149.7540929,932.6826059,246.3696367,1,62.42890167,14260.49707,27.00851822,385.835968,3.418921947,2.763501644,4.037461281,4.046818256
Mississippi,2008,28,304.2926981,8.030985994,32.6003584,158.8842102,867.9590202,212.7530696,1,62.84367752,14372.76758,38.55032349,485.8269653,3.372711658,2.739359379,4.003248215,4.028928757
Mississippi,2009,28,286.2808757,6.571824623,33.57050619,145.5625279,1001.322495,184.2482171,1,63.0775032,13989.66113,97.88521576,470.78125,3.320023775,2.706965923,3.967116117,4.013554096
Mississippi,2010,28,269.3200704,6.868520359,31.34604144,137.6060917,1025.328679,180.4333363,1,63.23721695,14143.61426,98.598526,544.8141479,3.282987833,2.685844898,3.934860706,3.986186743
Mississippi,2011,28,269,7.8,29,148.4,1031.8,164.8,1,63.77902222,14403.63281,94.29525757,599.7805176,3.278868914,2.681218863,3.934263468,3.993349552
Mississippi,2012,28,260.1,7.1,27.4,149.3,940.4,145,1,64.68424225,14340.23633,102.3045349,627.8857422,3.287143946,2.685830832,3.942826748,3.999665976
Mississippi,2013,28,277.5,7.3,24.3,155.4,834.5,146.6,1,64.75550842,14260.66309,113.096756,669.1652832,3.288156271,2.681015015,3.949643135,3.997467756
Mississippi,2014,28,278.5,8.6,25.5,153.4,813.3,150.9,1,65.32852173,14259.67969,121.9212418,694.34729,3.28476572,2.681396246,3.958272934,4.001901627
Missouri,1977,29,460.4249115,9.622995209,28.30660279,233.4513643,1318.267028,378.3586753,0,70.48587799,11528.05273,74.2574234,132.0131989,1.168228984,0.800448596,8.186394691,7.288304806
Missouri,1978,29,467.8600823,10.3909465,27.98353909,245.473251,1345.164609,368.8477366,0,70.86598969,11891.10449,58.28220749,116.564415,1.142495394,0.833731234,7.957192421,7.360171318
Missouri,1979,29,527.1569433,11.15447823,33.64831553,271.4461791,1446.651602,410.5998357,0,71.19979858,11889.80762,56.47382736,121.2121201,1.122240305,0.868385911,7.735873222,7.438373089
Missouri,1980,29,554.4869022,11.09912333,32.64448039,287.1694134,1668.908254,414.5644981,0,71.31316376,11293.68945,117.7184448,137.1359253,1.11017108,0.908181429,7.532096863,7.51722765
Missouri,1981,29,540.1984609,10.44957473,29.66788173,284.8319158,1583.09032,381.4297286,0,71.53620911,11422.44238,83.60836029,137.5137482,1.092726707,0.926021695,7.330924034,7.618389606
Missouri,1982,29,506.5239346,9.674813169,25.91395678,277.9640477,1391.254292,335.7705514,0,71.4983139,11512.95313,74.61139679,130.5699463,1.067627192,0.938606381,7.095111847,7.656778336
Missouri,1983,29,477.22334,8.108651911,26.76056338,274.4265594,1217.22334,317.5452716,0,71.70545959,11855.42188,66.26506042,136.5461884,1.037859201,0.945439219,6.831900597,7.649825096
Missouri,1984,29,460.6829073,7.1485623,26.45766773,286.2420128,1115.47524,329.692492,0,72.16300201,12522.61816,38.49855804,131.8575592,1.013227463,0.949090362,6.617162228,7.616118431
Missouri,1985,29,503.4997017,8.132829588,29.19069397,318.5325114,1098.667727,364.7842513,0,72.52545929,12858.73633,39.96282578,129.1821594,0.993787527,0.947790027,6.45483923,7.525742531
Missouri,1986,29,578.5629688,9.159099882,29.21437031,369.9565732,1136.123174,438.8669562,0,72.85616302,13203.4668,43.79561996,132.2992706,0.976731062,0.938567162,6.321875572,7.376526833
Missouri,1987,29,544.6208113,8.289241623,28.86537331,343.3274544,1111.326671,426.3178522,0,73.34391022,13326.58496,42.25352097,127.6408463,0.968140721,0.915873408,6.248418808,7.179579258
Missouri,1988,29,552.5004865,8.036582993,29.28585328,347.0908737,1140.396964,434.4230395,0,73.70709991,13462.38379,38.88419342,132.7134399,0.966500759,0.89420265,6.217680931,6.96372509
Missouri,1989,29,632.5644505,7.927893003,30.76177554,398.8757511,1135.762745,523.5704594,0,73.91152191,13651.61328,39.51612854,136.290329,0.964319766,0.869300723,6.177965641,6.757185459
Missouri,1990,29,715.2917303,8.774547481,32.4990478,457.6248961,1065.765527,539.3513049,0,74.26766205,13452.18066,45.90665817,145.3710785,0.968268037,0.847909927,6.122655869,6.576876163
Missouri,1991,29,763.0476929,10.52733618,34.04420318,467.3710741,1253.257076,558.4722761,0,74.86083984,13450.80762,61.67400742,161.5271606,0.961539567,0.837881505,6.107077599,6.399354935
Missouri,1992,29,740.3812825,10.53341036,36.49143077,466.4548431,1100.077027,497.4196033,0,75.38213348,13775.48145,79.11618042,186.742691,0.964074492,0.835591555,6.141669273,6.201972961
Missouri,1993,29,744.4210929,11.27244937,36.18647306,455.1967902,1025.468093,547.6881926,0,76.02178955,13806.9209,68.51210785,193.7716217,0.969479859,0.821133912,6.230567932,5.978532314
Missouri,1994,29,743.4634331,10.49640015,37.04054566,465.1951497,1052.993558,512.2773778,0,76.65242004,14193.65723,42.51012039,195.0067444,0.978091002,0.814302683,6.292085648,5.776540756
Missouri,1995,29,663.7678437,8.809166041,32.13749061,418.78287,932.5507137,473.3095417,0,77.28239441,14325.45898,35.43307114,201.443573,0.992542148,0.799532771,6.363921165,5.650160313
Missouri,1996,29,590.9498041,8.079865647,29.22186975,383.0565404,894.1780183,447.6954656,0,77.91053772,14595.9209,34.41682434,203.314209,1.014421225,0.786771297,6.437746048,5.562131882
Missouri,1997,29,577.4157719,7.88596816,28.23028508,385.2462051,868.1969641,490.8737505,0,78.4798584,15018.06836,29.90654182,189.4080963,1.031289697,0.78082335,6.467129707,5.514606476
Missouri,1998,29,555.6536128,7.335907336,26.8983269,372.2007722,872.4949439,449.8253355,0,78.92179871,15594.47852,31.90184021,184.0490723,1.045045614,0.776542902,6.464091778,5.491707325
Missouri,1999,29,500.206827,6.565066022,26.31512536,336.592215,776.7625191,420.3105221,0,79.3684845,15737.09473,32.41296387,192.076828,1.05715847,0.775610447,6.447370529,5.494375229
Missouri,2000,29,490.0440752,6.20173216,24.14564884,323.901994,745.0121184,441.3595841,0,81.24393463,16193.37988,34.2624855,187.5725861,1.032115459,0.782962561,6.272044659,5.497355461
Missouri,2001,29,540.5415953,6.598893195,24.53298196,371.5602604,762.3672926,496.9392311,0,81.89105988,16169.96094,47.43083191,192.5465851,1.06054759,0.783050656,6.246324062,5.439217567
Missouri,2002,29,538.9675078,5.838212033,25.83982063,383.3994409,753.5173905,491.7150303,0,82.38002777,16279.04395,71.70650482,209.0050049,1.076438427,0.791619122,6.187838554,5.472732544
Missouri,2003,29,490.7501114,5.053150753,24.47893098,344.3136492,734.3154747,523.6917585,0,82.88198853,16422.82617,73.91304016,219.5652161,1.096752167,0.799470663,6.129432678,5.513886452
Missouri,2004,29,490.0745408,6.146332723,25.67916977,343.1355186,702.6959829,449.5677774,0.846994519,83.4385376,16628.9043,52.93806076,232.3981018,1.107756972,0.815607429,6.067253113,5.582349777
Missouri,2005,29,525.6737022,6.933780499,28.02834157,366.5934595,738.602857,443.2617538,1,84.05635071,16514.59375,41.47465515,241.1674347,1.103466153,0.825984836,5.988895416,5.621850014
Missouri,2006,29,545.9278934,6.315559227,30.19145387,379.3956677,765.6374701,434.7124358,1,84.81708527,16871.52734,36.70634842,236.6071472,1.094921112,0.839268923,5.903499603,5.669703484
Missouri,2007,29,560.7293803,6.243179497,30.36532807,392.6568641,763.7602993,406.5211456,1,85.4690094,17131.59961,38.1013031,237.7714081,1.08451438,0.84655714,5.819829941,5.68892765
Missouri,2008,29,502.4185479,7.713641219,27.26839835,342.3435767,774.1214103,351.1229184,1,85.99602509,17527.85547,55.73540497,293.5397949,1.072702646,0.855683923,5.753592491,5.679857731
Missouri,2009,29,492.9036439,6.463379195,26.8221886,335.4109674,728.0236757,291.0691799,1,86.5356369,16704.34375,144.0310974,299.2490845,1.057810307,0.859893382,5.675876617,5.661399364
Missouri,2010,29,457.660179,7.005002739,24.10054514,323.3976265,737.1431097,269.1088552,1,87.12240601,16695.71094,147.6684875,351.7445068,1.036612988,0.86863637,5.607949257,5.625581741
Missouri,2011,29,447.5,6.1,24.4,312.5,746.8,255.1,1,87.77088928,16884.83203,168.569046,357.4272461,1.043077707,0.873398006,5.611323357,5.634022713
Missouri,2012,29,451.3,6.5,25.3,323.5,705.6,271.1,1,88.31329346,17029.97266,183.3200684,395.3780823,1.049884677,0.880891681,5.610023022,5.631831169
Missouri,2013,29,433.7,6.1,27.8,298.7,641.8,270.4,1,88.51867676,17285.61133,206.9935913,411.7857666,1.048621893,0.880347133,5.608073235,5.630091667
Missouri,2014,29,442.9,6.6,28.1,304.8,581.5,269.8,1,89.18977356,17518.72461,202.9767456,419.9447327,1.057004094,0.878744662,5.604763508,5.637655735
Montana,1977,30,218.0026281,5.387647832,16.68856767,156.7674113,804.8620237,309.1984231,0,5.288610935,10927.39258,84.15841675,85.80857849,0.031759284,0.056648191,9.159248352,8.524450302
Montana,1978,30,237.5796178,4.840764331,15.79617834,180.1273885,785.9872611,307.133758,0,5.37353611,11740.79785,67.48466492,81.28834534,0.030480495,0.055604585,8.850055695,8.623046875
Montana,1979,30,224.173028,4.198473282,20.61068702,166.2849873,803.307888,311.3231552,0,5.407797337,11283.74609,66.11569977,85.39945221,0.027874388,0.054228354,8.547428131,8.720122337
Montana,1980,30,222.6225448,3.966263728,20.98281456,163.6403648,950.6238549,321.651194,0,5.410969257,10968.44629,87.37863922,105.5825272,0.026497489,0.05122003,8.27063942,8.73871994
Montana,1981,30,253.030303,3.409090909,22.0959596,189.3939394,966.0353535,280.4292929,0,5.47038269,11206.82031,80.30802917,101.2101212,0.026781842,0.051551901,8.092265129,8.562016487
Montana,1982,30,224.8439451,3.870162297,14.85642946,173.0337079,843.8202247,258.4269663,0,5.529933929,11013.47168,109.8445587,97.40932465,0.026866006,0.050995655,7.84027195,8.364034653
Montana,1983,30,212.6070991,3.671970624,19.82864137,165.6058752,908.2007344,228.8861689,0,5.599024773,11098.39355,119.4779129,107.429718,0.027148977,0.050735421,7.557366371,8.156117439
Montana,1984,30,237.6213592,4.368932039,20.63106796,185.1941748,858.0097087,270.631068,0,5.646305084,11180.94336,88.54667664,110.6833496,0.02740914,0.050798275,7.344919205,7.87702179
Montana,1985,30,208.4745763,5.811138015,19.24939467,162.4697337,827.4818402,275.3026634,0,5.656037807,10931.22656,77.13754272,118.0297394,0.028213343,0.050346222,7.237573624,7.549257755
Montana,1986,30,157.3870574,2.93040293,17.33821734,117.5824176,792.5518926,214.8962149,0,5.597016335,11268.24805,72.08029175,127.7372284,0.028878756,0.050261322,7.127768517,7.200518131
Montana,1987,30,151.1742892,4.079110012,19.77750309,103.0902349,806.0568603,237.8244747,0,5.537341595,11309.85938,63.38028336,128.5211334,0.029562941,0.049064543,7.078709602,6.83549881
Montana,1988,30,123.0099502,2.611940299,16.79104478,80.97014925,703.6069652,216.4179104,0,5.503906727,11192.73047,48.18258667,131.0228271,0.030867515,0.04886315,7.057163239,6.460682869
Montana,1989,30,116.0049628,2.853598015,17.99007444,78.16377171,691.6873449,225.5583127,0,5.500013828,11749.19336,44.35483932,131.4516144,0.031889271,0.048021488,7.058283806,6.155754566
Montana,1990,30,159.311195,4.880704323,24.40352162,108.3766652,709.0787358,242.533461,0,5.489731789,11741.39258,45.90665817,135.4246368,0.032757208,0.047510453,7.085309029,5.866790771
Montana,1991,30,139.8514851,2.599009901,19.8019802,98.88613861,523.6386139,206.3118812,0.252054781,5.549996853,11930.9834,55.06607819,145.3744507,0.033422586,0.049762513,7.189321518,5.669708252
Montana,1992,30,169.9029126,2.912621359,25.48543689,114.5631068,643.9320388,233.3737864,1,5.650294781,12016.39355,73.41411591,158.2323608,0.035382695,0.041948553,7.374433994,5.51033783
Montana,1993,30,177.4731824,2.979737783,27.89034565,114.1835518,714.1835518,246.2455304,1,5.770111084,12309.34277,72.66436005,158.4775085,0.037505537,0.045601971,7.515156746,5.431992531
Montana,1994,30,177.1028037,3.271028037,27.21962617,113.9018692,721.728972,286.2149533,1,5.873486996,12138.32617,56.68016052,164.6423798,0.038833909,0.047138747,7.570155144,5.381420135
Montana,1995,30,171.3793103,4.022988506,26.55172414,111.7241379,581.6091954,274.5977011,1,5.966914654,12169.29102,49.86876678,173.2283478,0.041910283,0.047206633,7.569065571,5.396409035
Montana,1996,30,160.9783845,3.868031854,27.07622298,100.3412969,558.3617747,255.745165,1,6.022796631,12275.97168,51.62524033,177.1829224,0.043232463,0.050304793,7.565453529,5.412955761
Montana,1997,30,132.0819113,4.778156997,19.45392491,87.48577929,569.0557452,247.8953356,1,6.036880493,12481.62012,46.72897339,166.9781952,0.042334981,0.044952463,7.515710831,5.444710732
Montana,1998,30,204.2045455,2.045454545,26.70454545,149.0909091,519.8863636,232.8409091,1,6.042562485,13165.03027,44.17177963,169.9386444,0.045933466,0.053778537,7.479082584,5.478589058
Montana,1999,30,236.7523469,2.492129967,33.19064001,173.9959831,439.0679887,212.2841617,1,6.064863205,13232.29297,45.61824799,162.6650696,0.043725554,0.051881615,7.393243313,5.506700993
Montana,2000,30,311.1300772,2.216815655,34.13896109,252.2736216,401.6869967,210.1541241,1,6.198453426,13621.95117,45.29616547,160.8594666,0.033362892,0.045666151,7.045666218,5.645090103
Montana,2001,30,352.0061145,3.755320958,20.76471589,302.0824359,405.3537623,201.1305725,1,6.231163025,14276.67969,50.81874466,166.0079041,0.036385246,0.049285471,7.050358295,5.558563232
Montana,2002,30,351.175124,1.757523298,26.03331385,292.2980935,361.280883,195.8540025,1,6.263495445,14249.58301,58.36575699,179.5441895,0.039378412,0.053199247,6.920180321,5.647127628
Montana,2003,30,364.9702611,3.26741505,26.79280341,302.4537198,405.3772939,207.5897695,1,6.318203926,14627.71777,61.41304398,196.7391357,0.041429706,0.057849355,6.778269768,5.768298149
Montana,2004,30,293.76861,3.236525266,29.45237992,235.9426919,379.2128771,174.556596,1,6.389511585,15081.52441,46.0561142,194.8120728,0.042580232,0.064300448,6.621548653,5.854566574
Montana,2005,30,281.7904929,1.92567535,32.20157114,228.7274388,389.6283126,210.8614509,1,6.458854198,15348.18262,37.37839127,200.7168427,0.04510149,0.066694885,6.437067509,5.957119465
Montana,2006,30,377.2897806,3.493423894,36.83974288,312.2909239,357.8112958,206.1120098,1,6.545352459,15852.67871,35.7142868,195.9325409,0.045240223,0.072321378,6.262674332,6.095044136
